"task_id","suite","scenario","rep","alpha_true","n","prior_delta","prior_center","fixed_stats","x_a","x_g","delta_post","mu_ratio","truth_mode","method","status","ks","w1","mean","var","ci_low","ci_high","cover","ess","ess_per_iter","ess_per_sec","acf1","acf10","runtime_sec","accept_rate","avg_evals","pig_N","n_save","message"
9,"damsleth","Damsleth n=5",9,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.040147051189742,0.215629224309431,4.54138416506399,4.75203760178834,1.35109985961753,9.60053563074678,TRUE,164.914585587246,0.0329829171174492,76.4201045353319,0.920788675127023,0.44445917782317,2.158,NA,NA,200,4000,""
10,"damsleth","Damsleth n=5",10,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
10,"damsleth","Damsleth n=5",10,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0753640878035297,0.352788550536128,4.40525588211021,4.17876825205164,1.38750195866907,9.36265842841813,TRUE,210.079898897931,0.0420159797795862,99.8004270298958,0.913192604448544,0.368997338255718,2.105,NA,NA,200,4000,""
11,"damsleth","Damsleth n=5",11,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
11,"damsleth","Damsleth n=5",11,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.056502525657411,0.236567185788743,4.96068154474959,5.18629745866317,1.47029754623148,10.0938722755193,TRUE,195.870490333987,0.0391740980667973,91.8286405691452,0.92539045317452,0.433862083696257,2.133,NA,NA,200,4000,""
12,"damsleth","Damsleth n=5",12,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
12,"damsleth","Damsleth n=5",12,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.051987553681422,0.253733637031141,4.95640952789057,4.991589029688,1.50030318726902,9.89774238646452,TRUE,163.21669794503,0.032643339589006,77.7222371166809,0.921572219999244,0.446897073591484,2.1,NA,NA,200,4000,""
13,"damsleth","Damsleth n=5",13,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
13,"damsleth","Damsleth n=5",13,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0400826891752463,0.201000004167833,4.94702228523503,6.29286515469807,1.26351320769655,11.8443620909188,TRUE,130.097193515856,0.0260194387031712,59.0545590176378,0.936985159080789,0.539076450172494,2.203,NA,NA,200,4000,""
14,"damsleth","Damsleth n=5",14,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
14,"damsleth","Damsleth n=5",14,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0509260869587222,0.283511263411208,4.99023109227064,7.39527024745645,1.27474712532821,11.5912825030603,TRUE,111.442294902464,0.0222884589804929,52.100184620133,0.94577600477673,0.549967015963277,2.139,NA,NA,200,4000,""
15,"damsleth","Damsleth n=5",15,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
15,"damsleth","Damsleth n=5",15,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0403517416550452,0.16318595170539,4.71443273454319,6.05352669294475,1.31429324823899,10.553723316399,TRUE,132.188162183087,0.0264376324366174,61.9438435722056,0.936004769090625,0.506089927588416,2.134,NA,NA,200,4000,""
16,"damsleth","Damsleth n=5",16,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
16,"damsleth","Damsleth n=5",16,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0341080496308508,0.124408313695414,4.66885730805029,5.34663633664189,1.26585545680366,10.6026072402801,TRUE,145.703222331523,0.0291406444663046,68.3731686210807,0.929691838809015,0.47660519299466,2.131,NA,NA,200,4000,""
17,"damsleth","Damsleth n=5",17,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
17,"damsleth","Damsleth n=5",17,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0175027042262191,0.0983358520802836,4.81336386175315,5.9465811143645,1.34267977247266,10.7450409564527,TRUE,134.856321072896,0.0269712642145792,57.1183062570503,0.93475519284834,0.520836812097199,2.361,NA,NA,200,4000,""
18,"damsleth","Damsleth n=5",18,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
18,"damsleth","Damsleth n=5",18,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0265083143198271,0.0994810540413178,4.75509048132051,5.8397338607815,1.37089659687133,10.5224262530632,TRUE,141.417806542105,0.028283561308421,59.7455878927356,0.93168910883358,0.512665343990673,2.367,NA,NA,200,4000,""
19,"damsleth","Damsleth n=5",19,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
19,"damsleth","Damsleth n=5",19,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0404277209542986,0.183978719418233,4.89412058013538,5.20731653835035,1.40192088932672,9.9488551685626,TRUE,137.751376526829,0.0275502753053657,58.5180019230368,0.926890754310894,0.493517668372352,2.354,NA,NA,200,4000,""
20,"damsleth","Damsleth n=5",20,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
20,"damsleth","Damsleth n=5",20,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0168596750540525,0.0875296106462206,4.69200485584989,4.81779054081287,1.35585246690494,10.0414496966601,TRUE,166.11601032054,0.033223202064108,69.7380395972039,0.920234624974626,0.440972229636034,2.382,NA,NA,200,4000,""
21,"damsleth","Damsleth n=5",21,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
21,"damsleth","Damsleth n=5",21,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0273236950821227,0.126699112100776,4.63035324931501,4.82524390148879,1.33911414784844,9.75581113250582,TRUE,170.157786575196,0.0340315573150393,72.7792072605631,0.918373059744092,0.452083928540399,2.338,NA,NA,200,4000,""
22,"damsleth","Damsleth n=5",22,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
22,"damsleth","Damsleth n=5",22,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0363378813440581,0.151812313879805,4.6078394618678,4.93679751460227,1.36707123140486,10.0509417720881,TRUE,161.425351117504,0.0322850702235007,68.0545325115951,0.922399587928374,0.413436322043085,2.372,NA,NA,200,4000,""
23,"damsleth","Damsleth n=5",23,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
23,"damsleth","Damsleth n=5",23,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0286977799657508,0.144024543661477,4.88604970727343,5.50263557660785,1.46197177418622,10.4628758143819,TRUE,141.303528500582,0.0282607057001163,59.823678450712,0.931742426098849,0.479705906968799,2.362,NA,NA,200,4000,""
24,"damsleth","Damsleth n=5",24,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
24,"damsleth","Damsleth n=5",24,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0354753586294702,0.157012185718871,4.60144881141118,5.02781797154528,1.33627412134599,9.99413435103433,TRUE,157.050748979336,0.0314101497958672,66.9726008440665,0.924423079546186,0.421824453669314,2.345,NA,NA,200,4000,""
25,"damsleth","Damsleth n=5",25,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
25,"damsleth","Damsleth n=5",25,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0177035555377433,0.0660156900385734,4.79049650144418,5.63942124350372,1.47325648774859,10.6857598242886,TRUE,129.882601067952,0.0259765202135905,58.6642281246398,0.930853792425793,0.517992151323584,2.214,NA,NA,200,4000,""
26,"damsleth","Damsleth n=5",26,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
26,"damsleth","Damsleth n=5",26,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"P-IG Gibbs","ok",0.0277816923204818,0.192931882665465,4.94794477451431,6.27363294951696,1.38008689707476,11.41489216397,TRUE,132.451106620437,0.0264902213240874,59.5821442287166,0.937230919079891,0.520300886737944,2.223,NA,NA,200,4000,""
27,"damsleth","Damsleth n=5",27,5,5,0,NA,TRUE,7.19,6.05,5,1.18842975206612,4.73157363452889,"Numerical grid","ok",0,0,4.75879319058782,5.37883300452028,1.37921439520066,10.2811119117974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
