"time","completed","total","remaining","percent","elapsed_sec","eta_sec","chunk_elapsed_sec","last_task_id"
"2026-04-30 17:40:26",992,5440,4448,18.2352941176471,1087.7583758831,4877.36820154036,23.5590000000002,992
"2026-04-30 17:40:50",1008,5440,4432,18.5294117647059,1111.90936088562,4888.87131690979,24.1489999999999,1008
"2026-04-30 17:41:14",1024,5440,4416,18.8235294117647,1136.26281809807,4900.13340304792,24.3530000000001,1024
"2026-04-30 17:41:39",1040,5440,4400,19.1176470588235,1160.51350688934,4909.86483683953,24.249,1040
"2026-04-30 17:42:02",1056,5440,4384,19.4117647058824,1184.18145394325,4916.14724818865,23.6679999999999,1056
"2026-04-30 17:42:24",1072,5440,4368,19.7058823529412,1205.4697740078,4911.83952692729,21.288,1072
"2026-04-30 17:42:47",1088,5440,4352,20,1228.29093599319,4913.16374397278,22.8199999999999,1088
"2026-04-30 17:43:08",1104,5440,4336,20.2941176470588,1249.91233992577,4909.07600173743,21.6209999999999,1104
"2026-04-30 17:43:31",1120,5440,4320,20.5882352941176,1272.76474905014,4909.23546062197,22.8520000000001,1120
"2026-04-30 17:43:54",1136,5440,4304,20.8823529411765,1295.86008095741,4909.66706728935,23.094,1136
"2026-04-30 17:44:17",1152,5440,4288,21.1764705882353,1318.8697218895,4909.12618703312,23.009,1152
"2026-04-30 17:44:40",1168,5440,4272,21.4705882352941,1342.1450150013,4908.94135623762,23.2740000000001,1168
"2026-04-30 17:45:04",1184,5440,4256,21.7647058823529,1365.28933095932,4907.66164912404,23.144,1184
"2026-04-30 17:45:27",1200,5440,4240,22.0588235294118,1388.53998088837,4906.1745991389,23.25,1200
